https://www.cisa.gov/sites/default/files/publications/20160204_Guidelines%2520for%2520Encryption%2520in%2520Land%2520Mobile%2520Radio%2520Systems_Final508c_0_0.pdfÿ,PDF,,
https://www.cisa.gov/sites/default/files/2023-02/Considerations%20for%20Encryption_Final%20Draft508_0%20%287%29.pdfÿ,PDF,,
https://www.cisa.gov/sites/default/files/2023-03/23_03.08_LLA_LLE_CLEAN_v2.pdfÿ,PDF,,
https://www.cisa.gov/sites/default/files/2023-02/22_1201_safecom_guide_to_cybersecurity_risk_assessment_508-r1.pdfÿ,PDF,,
https://www.cisa.gov/sites/default/files/publications/21_06016_cisa_safecomncswic_infrastructure-obstructions-radio-propagation.pdfÿ,PDF,,
https://www.cisa.gov/sites/default/files/2023-02/CISA%20IoT%20White%20Paper_3.6.19%20-%20FINAL.pdfÿ,PDF,,
https://www.cisa.gov/news-events/news/securing-internet-things-iotÿÿ,HTML ,2,
https://www.ftc.gov/system/files/documents/plain-language/913a_careful_connections.pdf,PDF,,
https://www.ftc.gov/business-guidance/resources/careful-connections-keeping-internet-things-secure,HTML ,2,
https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-183.pdfÿ,PDF,,
https://www.dhs.gov/sites/default/files/publications/Strategic_Principles_for_Securing_the_Internet_of_Things-2016-1115-FINAL_v2-dg11.pdfÿ,PDF,,
https://www.dhs.gov/sites/default/files/publications/IOT%20fact%20sheet_11162016.pdfÿ,PDF,,
ÿhttps://owasp.org/about/ÿ,HTML,2,
https://www.cisa.gov/sites/default/files/2023-02/Public%20Safety%20Unmanned%20Aircraft%20System%20Resource%20Guide_02-18-2021_508.pdfÿ,PDF,,
https://staysafeonline.org/online-safety-privacy-basics/hacked-accounts/ÿ,HTML,2,
https://staysafeonline.org/theft-fraud-cybercrime/phishing/ÿÿ,HTML,2,
https://www.cisa.gov/news-events/news/protecting-portable-devices-physical-securityÿ,HTML,2,
https://www.cisa.gov/news-events/news/protecting-portable-devices-data-securityÿ,HTML,2,
https://www.cisa.gov/news-events/news/proper-disposal-electronic-devicesÿ,HTML,2,
https://www.cisa.gov/news-events/news/protecting-your-privacy,HTML,2,
https://www.ftc.gov/system/files/documents/plain-language/pdf-0136_proteting-personal-information.pdf,PDF,,
https://www.ftc.gov/business-guidance/resources/protecting-personal-information-guide-business,HTML,2,
https://www.cisa.gov/news-events/news/understanding-anti-virus-softwareÿ,HTML,2,
ÿhttps://www.cisa.gov/news-events/news/recognizing-and-avoiding-spywareÿ,HTML,2,
https://www.cisa.gov/news-events/news/protecting-against-malicious-codeÿ,HTML,2,
ÿhttps://www.cisa.gov/news-events/news/avoiding-social-engineering-and-phishing-attacksÿ,HTML,2,
https://vaibhav2501.files.wordpress.com/2012/02/tcp_ip-protocol-suite-4th-ed-b-forouzan-mcgraw-hill-2010-bbs.pdf ,PDF,,
http://www.sci.brooklyn.cuny.edu/~parsons/courses/3120-fall-2012/notes/tcp-ip-notes.pdf,PDF,,
https://en.wikipedia.org/wiki/Transmission_Control_Protocol,HTML,1,
https://en.wikipedia.org/wiki/Internet_Protocol,HTML,1,
https://en.wikipedia.org/wiki/Internet_Protocol_version_4 ,HTML,1,
https://en.wikipedia.org/wiki/IPv6 ,HTML,1,
https://en.wikipedia.org/wiki/Routing ,HTML,1,
https://en.wikipedia.org/wiki/Routing_protocol ,HTML,1,
https://en.wikipedia.org/wiki/JSON ,HTML,1,
https://en.wikipedia.org/wiki/Instant_messaging ,HTML,1,
https://en.wikipedia.org/wiki/User_Datagram_Protocol ,HTML,2,
https://en.wikipedia.org/wiki/List_of_TCP_and_UDP_port_numbers ,HTML,2,
https://en.wikipedia.org/wiki/Comparison_of_file_transfer_protocols ,HTML,2,
https://en.wikipedia.org/wiki/Comparison_of_instant_messaging_protocols ,HTML,2,
https://en.wikipedia.org/wiki/Web_service ,HTML,2,
https://en.wikipedia.org/wiki/Category:Network_protocols ,HTML,2,
https://en.wikipedia.org/wiki/Computer_security ,HTML,2,
https://www.geeksforgeeks.org/types-of-internet-protocols/ ,HTML,2,
